交易日期↓,开盘点位,最高点位,最低点位,收盘点位,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）,成交量(万股),成交额(万元)
2017/5/25,"14,083.75","14,279.52","13,823.88","14,233.30",130.48,0.93,"13,233.30","1,323.33","27,929.55","417,035.73"
2017/5/24,"13,871.37","14,105.59","13,626.56","14,102.82",129.55,0.93,"13,102.82","1,310.28","24,630.77","360,995.82"
2017/5/23,"14,466.98","14,499.65","13,959.20","13,973.27",-548.05,-3.77,"12,973.27","1,297.33","32,217.20","466,011.49"
2017/5/22,"14,853.62","14,885.68","14,486.99","14,521.32",-406.83,-2.73,"13,521.32","1,352.13","26,820.69","440,941.91"
2017/5/19,"14,918.50","14,985.29","14,734.75","14,928.15",-33.46,-0.22,"13,928.15","1,392.82","24,792.90","436,085.16"
2017/5/18,"14,816.74","15,063.28","14,775.65","14,961.61",5.25,0.04,"13,961.61","1,396.16","24,766.59","482,116.71"
2017/5/17,"14,857.07","15,098.17","14,841.69","14,956.36",45.79,0.31,"13,956.36","1,395.64","23,375.38","443,030.92"
2017/5/16,"14,598.68","14,913.86","14,392.64","14,910.57",247.97,1.69,"13,910.57","1,391.06","25,609.45","470,742.25"
2017/5/15,"14,707.27","14,807.71","14,654.23","14,662.61",235.5,1.63,"13,662.61","1,366.26","21,776.45","428,388.83"
2017/5/12,"14,362.22","14,471.31","14,264.56","14,427.11",8.5,0.06,"13,427.11","1,342.71","17,782.23","349,948.65"
2017/5/11,"14,571.46","14,571.46","14,013.08","14,418.61",-287.88,-1.96,"13,418.61","1,341.86","25,283.50","446,881.38"
2017/5/10,"15,072.70","15,152.28","14,706.22","14,706.49",-389.32,-2.58,"13,706.49","1,370.65","19,768.51","414,767.88"
2017/5/9,"14,949.79","15,134.68","14,843.86","15,095.81",50.13,0.33,"14,095.81","1,409.58","19,713.01","394,501.90"
2017/5/8,"15,046.50","15,284.19","14,998.17","15,045.68",-46.92,-0.31,"14,045.68","1,404.57","21,825.36","423,372.93"
2017/5/5,"15,240.34","15,297.51","15,085.69","15,092.60",-193.8,-1.27,"14,092.60","1,409.26","19,155.93","380,350.95"
2017/5/4,"15,332.12","15,455.27","15,196.14","15,286.40",-113.4,-0.74,"14,286.40","1,428.64","22,456.71","465,049.97"
2017/5/3,"15,245.17","15,426.45","15,245.17","15,399.80",41.46,0.27,"14,399.80","1,439.98","21,911.17","481,797.41"
2017/5/2,"15,369.88","15,461.00","15,322.56","15,358.34",-2.53,-0.02,"14,358.34","1,435.83","17,449.46","382,407.62"
2017/4/28,"15,254.24","15,370.09","15,223.94","15,360.87",67.04,0.44,"14,360.87","1,436.09","19,109.36","398,108.70"
2017/4/27,"15,133.42","15,315.67","14,807.53","15,293.83",180.76,1.2,"14,293.83","1,429.38","25,397.39","496,830.85"
2017/4/26,"15,169.48","15,225.75","15,070.32","15,113.07",-25.55,-0.17,"14,113.07","1,411.31","19,126.93","355,536.79"
2017/4/25,"15,019.84","15,227.39","15,019.84","15,138.62",152.81,1.02,"14,138.62","1,413.86","20,363.50","350,534.11"
2017/4/24,"15,354.59","15,354.59","14,950.58","14,985.81",-408.77,-2.66,"13,985.81","1,398.58","21,227.24","335,985.73"
2017/4/21,"15,541.38","15,586.53","15,373.50","15,394.57",-145.75,-0.94,"14,394.57","1,439.46","14,811.83","275,476.36"
2017/4/20,"15,641.03","15,711.24","15,420.65","15,540.32",-146.01,-0.93,"14,540.32","1,454.03","19,290.46","357,715.32"
2017/4/19,"15,668.21","15,695.04","15,395.33","15,686.33",-16.14,-0.1,"14,686.33","1,468.63","23,896.26","390,662.71"
2017/4/18,"15,925.81","15,965.71","15,690.44","15,702.47",-237.66,-1.49,"14,702.47","1,470.25","21,794.41","354,694.02"
2017/4/17,"16,025.84","16,039.33","15,833.53","15,940.13",-236.7,-1.46,"14,940.13","1,494.01","23,720.22","390,127.47"
2017/4/14,"16,509.77","16,531.75","16,164.29","16,176.83",-361.48,-2.19,"15,176.83","1,517.68","25,626.80","450,041.46"
2017/4/13,"16,468.39","16,632.85","16,451.88","16,538.30",-38.55,-0.23,"15,538.30","1,553.83","27,996.37","478,872.27"
2017/4/12,"16,653.96","16,689.66","16,539.23","16,576.86",-169.36,-1.01,"15,576.86","1,557.69","23,821.86","474,386.01"
2017/4/11,"16,462.08","16,749.79","16,428.31","16,746.22",231.84,1.4,"15,746.22","1,574.62","31,295.35","578,395.69"
2017/4/10,"16,887.91","16,887.91","16,428.20","16,514.38",-486.57,-2.86,"15,514.38","1,551.44","25,383.12","492,036.46"
2017/4/7,"17,089.92","17,106.47","16,996.15","17,000.94",-120.52,-0.7,"16,000.94","1,600.09","21,479.79","434,120.77"
2017/4/6,"16,989.19","17,192.42","16,965.40","17,121.47",140.57,0.83,"16,121.47","1,612.15","25,172.97","518,662.50"
2017/4/5,"16,720.00","16,999.60","16,720.00","16,980.90",242.43,1.45,"15,980.90","1,598.09","24,220.89","475,104.60"
2017/3/31,"16,822.69","16,953.91","16,633.72","16,738.46",-65.67,-0.39,"15,738.46","1,573.85","28,301.72","471,696.90"
2017/3/30,"17,264.97","17,264.97","16,800.25","16,804.13",-538.36,-3.1,"15,804.13","1,580.41","31,585.73","567,481.99"
2017/3/29,"17,602.27","17,617.57","17,336.77","17,342.49",-250.89,-1.43,"16,342.49","1,634.25","25,467.01","526,185.32"
2017/3/28,"17,648.65","17,711.76","17,549.95","17,593.38",-91.46,-0.52,"16,593.38","1,659.34","19,248.72","454,557.05"
2017/3/27,"17,876.24","17,879.58","17,680.93","17,684.84",-195.5,-1.09,"16,684.84","1,668.48","27,059.81","619,571.78"
2017/3/24,"17,880.45","17,941.00","17,801.84","17,880.35",16.32,0.09,"16,880.35","1,688.03","29,857.69","699,543.71"
2017/3/23,"17,949.58","17,988.19","17,673.22","17,864.02",-47.88,-0.27,"16,864.02","1,686.40","38,011.23","830,109.03"
2017/3/22,"17,928.13","18,037.98","17,770.40","17,911.90",-107.37,-0.6,"16,911.90","1,691.19","50,080.43","862,114.43"
2017/3/21,"17,978.01","18,066.80","17,952.04","18,019.27",-16.83,-0.09,"17,019.27","1,701.93","29,592.73","637,703.31"
2017/3/20,"17,958.30","18,038.68","17,867.21","18,036.10",40.98,0.23,"17,036.10","1,703.61","24,248.60","536,836.23"
2017/3/17,"18,221.96","18,320.76","17,989.53","17,995.12",-187.12,-1.03,"16,995.12","1,699.51","34,277.45","804,112.32"
2017/3/16,"17,906.93","18,182.54","17,906.93","18,182.24",347.06,1.95,"17,182.24","1,718.22","34,452.92","744,694.22"
2017/3/15,"17,835.86","17,905.40","17,781.38","17,835.18",-11.16,-0.06,"16,835.18","1,683.52","26,673.27","656,856.66"
2017/3/14,"18,002.51","18,002.51","17,814.91","17,846.34",-121.89,-0.68,"16,846.34","1,684.63","29,721.51","543,672.89"
2017/3/13,"17,759.72","17,972.07","17,730.44","17,968.23",196.48,1.11,"16,968.23","1,696.82","32,444.23","617,536.50"
2017/3/10,"17,828.97","17,942.25","17,770.93","17,771.74",-60.29,-0.34,"16,771.74","1,677.17","26,842.80","485,698.55"
2017/3/9,"17,825.65","17,881.05","17,746.63","17,832.03",-29.68,-0.17,"16,832.03","1,683.20","25,286.37","434,016.26"
2017/3/8,"18,010.18","18,010.18","17,820.81","17,861.71",-150.19,-0.83,"16,861.71","1,686.17","26,388.06","438,167.99"
2017/3/7,"17,790.67","18,012.42","17,765.40","18,011.90",232.79,1.31,"17,011.90","1,701.19","29,991.03","524,070.62"
2017/3/6,"17,477.86","17,794.77","17,477.86","17,779.11",310.42,1.78,"16,779.11","1,677.91","31,337.21","518,638.50"
2017/3/3,"17,308.49","17,470.84","17,209.31","17,468.69",112.18,0.65,"16,468.69","1,646.87","17,968.71","301,382.87"
2017/3/2,"17,496.78","17,513.08","17,349.44","17,356.51",-139.52,-0.8,"16,356.51","1,635.65","17,079.46","285,874.12"
2017/3/1,"17,460.91","17,551.58","17,423.26","17,496.03",21.82,0.12,"16,496.03","1,649.60","20,471.53","356,725.54"
2017/2/28,"17,410.96","17,481.55","17,343.71","17,474.21",63.1,0.36,"16,474.21","1,647.42","20,413.11","336,388.22"
2017/2/27,"17,561.91","17,613.91","17,386.32","17,411.10",-118.81,-0.68,"16,411.10","1,641.11","21,262.60","367,070.90"
2017/2/24,"17,404.40","17,547.19","17,362.74","17,529.91",140.96,0.81,"16,529.91","1,652.99","22,097.58","373,756.11"
2017/2/23,"17,319.69","17,389.98","17,242.02","17,388.95",67.38,0.39,"16,388.95","1,638.89","19,075.35","328,770.10"
2017/2/22,"17,280.58","17,326.17","17,207.48","17,321.57",41.02,0.24,"16,321.57","1,632.16","20,176.71","349,304.21"
2017/2/21,"16,969.92","17,295.00","16,942.33","17,280.55",305.59,1.8,"16,280.55","1,628.05","27,425.97","454,478.22"
2017/2/20,"16,886.55","16,975.36","16,769.78","16,974.96",93.96,0.56,"15,974.96","1,597.50","18,602.13","303,998.17"
2017/2/17,"17,155.50","17,174.28","16,872.70","16,881.00",-255.55,-1.49,"15,881.00","1,588.10","17,450.20","288,858.06"
2017/2/16,"17,089.90","17,158.57","17,047.78","17,136.55",-0.1,0,"16,136.55","1,613.66","15,839.74","275,996.52"
2017/2/15,"17,305.90","17,357.65","17,100.63","17,136.65",-200.89,-1.16,"16,136.65","1,613.66","20,266.15","352,951.83"
2017/2/14,"17,361.75","17,405.34","17,293.88","17,337.53",8.42,0.05,"16,337.53","1,633.75","16,796.25","291,149.72"
2017/2/13,"17,176.41","17,423.83","17,118.43","17,329.12",106.85,0.62,"16,329.12","1,632.91","19,764.52","335,429.59"
2017/2/10,"17,343.97","17,355.32","17,198.39","17,222.26",-129.57,-0.75,"16,222.26","1,622.23","17,118.47","305,064.91"
2017/2/9,"17,208.77","17,403.62","17,178.83","17,351.84",127.11,0.74,"16,351.84","1,635.18","18,177.93","336,733.51"
2017/2/8,"17,044.71","17,232.88","16,972.89","17,224.73",151.65,0.89,"16,224.73","1,622.47","16,389.83","276,927.08"
2017/2/7,"17,204.35","17,204.35","16,996.18","17,073.08",-155.77,-0.9,"16,073.08","1,607.31","14,231.10","242,244.64"
2017/2/6,"17,023.65","17,229.67","16,981.52","17,228.85",206.06,1.21,"16,228.85","1,622.88","15,033.54","251,567.49"
2017/2/3,"17,086.95","17,108.72","16,908.79","17,022.79",-51.06,-0.3,"16,022.79","1,602.28","11,300.53","190,422.43"
2017/1/26,"17,030.90","17,087.55","17,001.85","17,073.85",68.25,0.4,"16,073.85","1,607.39","14,551.45","248,078.73"
2017/1/25,"16,832.65","17,028.39","16,809.65","17,005.60",145.89,0.87,"16,005.60","1,600.56","21,073.91","341,963.72"
2017/1/24,"16,989.16","16,992.24","16,800.59","16,859.71",-155.01,-0.91,"15,859.71","1,585.97","16,281.46","264,699.32"
2017/1/23,"16,979.62","17,102.27","16,968.88","17,014.72",90.27,0.53,"16,014.72","1,601.47","21,056.38","356,559.69"
2017/1/20,"16,411.10","16,992.00","16,411.10","16,924.45",505.47,3.08,"15,924.45","1,592.45","21,340.89","331,336.57"
2017/1/19,"16,419.64","16,515.90","16,284.25","16,418.98",-35.83,-0.22,"15,418.98","1,541.90","13,682.75","206,444.06"
2017/1/18,"16,559.10","16,578.47","16,447.09","16,454.81",-219.73,-1.32,"15,454.81","1,545.48","14,446.90","224,524.62"
2017/1/17,"16,248.49","16,713.63","16,025.99","16,674.54",349.15,2.14,"15,674.54","1,567.45","28,425.65","402,537.99"
2017/1/16,"17,169.36","17,184.62","15,981.13","16,325.39",-955.48,-5.53,"15,325.39","1,532.54","26,371.28","427,599.30"
2017/1/13,"17,709.68","17,742.74","17,271.82","17,280.87",-409.8,-2.32,"16,280.87","1,628.09","17,825.30","335,483.39"
2017/1/12,"17,805.35","17,893.13","17,690.53","17,690.67",-133.82,-0.75,"16,690.67","1,669.07","18,709.93","318,383.21"
2017/1/11,"17,906.25","17,982.62","17,777.68","17,824.49",-122.71,-0.68,"16,824.49","1,682.45","15,336.65","282,368.35"
2017/1/10,"18,023.73","18,111.13","17,916.87","17,947.20",-77.56,-0.43,"16,947.20","1,694.72","16,888.66","329,163.28"
2017/1/9,"18,035.95","18,055.28","17,918.50","18,024.76",-36.25,-0.2,"17,024.76","1,702.48","19,329.13","351,249.62"
2017/1/6,"18,340.88","18,356.54","18,036.70","18,061.01",-364.73,-1.98,"17,061.01","1,706.10","22,145.62","418,872.55"
2017/1/5,"18,385.73","18,484.65","18,346.28","18,425.74",36.4,0.2,"17,425.74","1,742.57","25,148.34","475,248.74"
2017/1/4,"18,156.00","18,389.87","18,085.49","18,389.34",254.72,1.4,"17,389.34","1,738.93","24,002.81","433,138.30"
2017/1/3,"18,085.68","18,167.30","18,085.68","18,134.63",55.01,0.3,"17,134.63","1,713.46","18,710.05","324,802.00"
2016/12/30,"18,056.77","18,153.68","18,010.30","18,079.62",39.61,0.22,"17,079.62","1,707.96","20,450.74","349,248.98"
2016/12/29,"18,063.48","18,219.11","18,026.02","18,040.01",-63.46,-0.35,"17,040.01","1,704.00","19,528.17","355,134.40"
2016/12/28,"18,316.92","18,324.33","18,080.65","18,103.47",-208.69,-1.14,"17,103.47","1,710.35","16,995.76","295,052.53"
2016/12/27,"18,253.37","18,359.34","18,226.78","18,312.17",12.65,0.07,"17,312.17","1,731.22","17,398.33","313,055.25"
2016/12/26,"18,152.26","18,300.22","17,865.91","18,299.52",75.01,0.41,"17,299.52","1,729.95","20,029.61","371,310.98"
2016/12/23,"18,342.26","18,383.12","18,199.92","18,224.51",-70.78,-0.39,"17,224.51","1,722.45","18,798.98","344,690.11"
2016/12/22,"18,359.74","18,359.74","18,199.07","18,295.29",-59.4,-0.32,"17,295.29","1,729.53","18,014.91","309,991.97"
2016/12/21,"18,235.64","18,357.30","18,221.88","18,354.69",161.09,0.89,"17,354.69","1,735.47","19,711.21","351,494.84"
2016/12/20,"18,178.86","18,254.04","18,108.92","18,193.60",18.13,0.1,"17,193.60","1,719.36","20,434.51","342,004.51"
2016/12/19,"18,291.25","18,307.69","18,157.89","18,175.47",-129.07,-0.71,"17,175.47","1,717.55","23,127.60","378,403.25"
2016/12/16,"18,141.84","18,362.67","18,096.43","18,304.54",196.23,1.08,"17,304.54","1,730.45","28,026.80","450,385.64"
2016/12/15,"17,829.22","18,263.24","17,808.66","18,108.31",229.24,1.28,"17,108.31","1,710.83","27,641.63","452,348.86"
2016/12/14,"18,009.79","18,075.73","17,823.43","17,879.06",-138.42,-0.77,"16,879.06","1,687.91","29,459.87","456,625.18"
2016/12/13,"17,889.71","18,115.27","17,711.15","18,017.48",-4.23,-0.02,"17,017.48","1,701.75","20,337.71","388,139.47"
2016/12/12,"19,236.94","19,264.98","17,993.94","18,021.71","-1,244.49",-6.46,"17,021.71","1,702.17","28,137.50","596,815.47"
2016/12/9,"19,436.96","19,469.89","19,257.16","19,266.20",-193.69,-1,"18,266.20","1,826.62","19,461.03","411,662.66"
2016/12/8,"19,572.02","19,584.98","19,440.38","19,459.89",-105.09,-0.54,"18,459.89","1,845.99","15,788.70","368,616.64"
2016/12/7,"19,429.27","19,565.28","19,386.62","19,564.98",142.02,0.73,"18,564.98","1,856.50","14,267.22","320,292.51"
2016/12/6,"19,458.51","19,563.79","19,407.72","19,422.95",-34.74,-0.18,"18,422.95","1,842.30","17,562.66","379,037.45"
2016/12/5,"19,341.84","19,650.54","19,312.15","19,457.70",-95.11,-0.49,"18,457.70","1,845.77","21,029.82","446,223.39"
2016/12/2,"19,941.47","19,969.12","19,543.72","19,552.81",-405.15,-2.03,"18,552.81","1,855.28","22,414.44","541,509.15"
2016/12/1,"19,981.90","20,008.33","19,877.97","19,957.96",6.34,0.03,"18,957.96","1,895.80","18,903.46","458,980.77"
2016/11/30,"19,740.68","20,037.24","19,706.91","19,951.62",174.81,0.88,"18,951.62","1,895.16","22,931.97","521,266.48"
2016/11/29,"19,969.73","20,052.34","19,768.60","19,776.82",-224.36,-1.12,"18,776.82","1,877.68","31,012.61","601,087.26"
2016/11/28,"20,145.49","20,175.88","19,987.50","20,001.18",-160.96,-0.8,"19,001.18","1,900.12","20,731.15","463,285.39"
2016/11/25,"19,957.76","20,162.64","19,650.04","20,162.14",163.96,0.82,"19,162.14","1,916.21","29,066.97","631,964.34"
2016/11/24,"20,131.20","20,207.65","19,941.17","19,998.18",-193.27,-0.96,"18,998.18","1,899.82","23,530.53","520,368.05"
2016/11/23,"20,368.37","20,412.98","20,148.48","20,191.46",-150.47,-0.74,"19,191.46","1,919.15","31,525.07","710,089.26"
2016/11/22,"20,065.10","20,342.53","20,065.10","20,341.93",290.72,1.45,"19,341.93","1,934.19","25,204.04","630,500.13"
2016/11/21,"19,983.53","20,075.06","19,967.67","20,051.21",12.79,0.06,"19,051.21","1,905.12","21,420.78","473,646.35"
2016/11/18,"20,060.91","20,161.98","20,001.16","20,038.41",-2.96,-0.01,"19,038.41","1,903.84","19,564.54","443,714.42"
2016/11/17,"20,170.38","20,172.14","19,969.13","20,041.37",-183.69,-0.91,"19,041.37","1,904.14","26,082.13","509,402.53"
2016/11/16,"20,277.52","20,386.15","20,221.33","20,225.05",-49.89,-0.25,"19,225.05","1,922.51","33,738.26","742,285.83"
2016/11/15,"20,136.38","20,275.41","20,022.75","20,274.94",116.98,0.58,"19,274.94","1,927.49","29,714.68","623,969.33"
