,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
700,DJHB,SMEBoard,0000-00-00,XSHE,C42,废弃资源综合利用业,2012-04-26,002672.XSHE,100.0,Industrials,工业,Normal,Active,东江环保,CS
701,ATJ,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2008-05-22,002239.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,奥特佳,CS
702,NSHJ,GEM,0000-00-00,XSHE,E48,土木工程建筑业,2016-09-20,300536.XSHE,100.0,Industrials,工业,Normal,Active,农尚环境,CS
703,DHRD,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2004-06-25,002005.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,德豪润达,CS
704,QHHD,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,2000-11-20,600243.XSHG,100.0,Industrials,工业,Normal,Active,青海华鼎,CS
705,NBA,MainBoard,0000-00-00,XSHE,C30,非金属矿物制品业,1992-02-28,000012.XSHE,100.0,Materials,原材料,Normal,Active,南玻A,CS
706,NHYQ,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2015-01-23,300417.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,南华仪器,CS
707,AND,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2007-05-30,002136.XSHE,100.0,Materials,原材料,Normal,Active,安纳达,CS
708,MKJJ,MainBoard,0000-00-00,XSHG,F52,零售业,2000-11-27,600337.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,美克家居,CS
709,NXZB,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2015-05-27,002757.XSHE,100.0,Industrials,工业,Normal,Active,南兴装备,CS
710,GHT,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-04-13,300638.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,广和通,CS
711,ANE,SMEBoard,0000-00-00,XSHE,C18,纺织服装、服饰业,2017-06-01,002875.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,安奈儿,CS
712,JWGF,GEM,0000-00-00,XSHE,C13,农副食品加工业,2011-09-27,300268.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,佳沃股份,CS
713,JFSW,GEM,0000-00-00,XSHE,C35,专用设备制造业,2016-08-02,300529.XSHE,100.0,HealthCare,医疗保健,Normal,Active,健帆生物,CS
714,BBG,SMEBoard,0000-00-00,XSHE,F52,零售业,2008-06-19,002251.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,步步高,CS
715,HNPC,SMEBoard,0000-00-00,XSHE,L72,商务服务业,2010-01-26,002344.XSHE,100.0,Financials,金融,Normal,Active,海宁皮城,CS
716,ZHZB,MainBoard,0000-00-00,XSHG,J69,其他金融业,1996-05-16,600705.XSHG,100.0,Financials,金融,Normal,Active,中航资本,CS
717,FYZ,MainBoard,0000-00-00,XSHG,R87,文化艺术业,2017-10-20,603466.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,风语筑,CS
718,DFXX,SMEBoard,0000-00-00,XSHE,E48,土木工程建筑业,2015-05-15,002755.XSHE,100.0,Industrials,工业,Normal,Active,东方新星,CS
719,JZT,MainBoard,0000-00-00,XSHE,C27,医药制造业,2000-06-28,000989.XSHE,100.0,HealthCare,医疗保健,Normal,Active,九芝堂,CS
720,QMXC,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-06-23,002439.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,启明星辰,CS
721,STSH,MainBoard,0000-00-00,XSHE,C27,医药制造业,1996-06-28,000403.XSHE,100.0,HealthCare,医疗保健,ST,Active,ST生化,CS
722,RBSS,MainBoard,0000-00-00,XSHG,C18,纺织服装、服饰业,2017-05-31,603196.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,日播时尚,CS
723,ZSZT,MainBoard,0000-00-00,XSHE,F51,批发业,1999-07-07,000906.XSHE,100.0,Industrials,工业,Normal,Active,浙商中拓,CS
724,RRL,SMEBoard,0000-00-00,XSHE,F52,零售业,2010-01-13,002336.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,人人乐,CS
725,SZKD,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2016-12-01,603660.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,苏州科达,CS
726,JXHK,MainBoard,0000-00-00,XSHG,G56,航空运输业,2015-05-27,603885.XSHG,100.0,Industrials,工业,Normal,Active,吉祥航空,CS
727,HXGF,SMEBoard,0000-00-00,XSHE,G55,水上运输业,2009-12-16,002320.XSHE,100.0,Industrials,工业,Normal,Active,海峡股份,CS
728,JDZY,GEM,0000-00-00,XSHE,C27,医药制造业,2017-10-10,300705.XSHE,100.0,HealthCare,医疗保健,Normal,Active,九典制药,CS
729,XYZQ,MainBoard,0000-00-00,XSHG,J67,资本市场服务,2010-10-13,601377.XSHG,100.0,Financials,金融,Normal,Active,兴业证券,CS
730,XWRJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-06-23,002396.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,星网锐捷,CS
731,SSTLC,MainBoard,2006-11-30,XSHG,Unknown,未知,1996-11-04,600772.XSHG,100.0,Energy,能源,Other,Delisted,S*ST龙昌,CS
732,YHZK,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2016-04-28,002795.XSHE,100.0,Industrials,工业,Normal,Active,永和智控,CS
733,NBGF,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2015-01-20,603788.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,宁波高发,CS
734,LMGF,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2011-01-13,300162.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,雷曼股份,CS
735,MZGF,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,2000-11-22,600255.XSHG,100.0,Materials,原材料,Normal,Active,梦舟股份,CS
736,XXHX,MainBoard,0000-00-00,XSHE,C28,化学纤维制造业,1999-10-21,000949.XSHE,100.0,Materials,原材料,Normal,Active,新乡化纤,CS
737,KYKJ,GEM,0000-00-00,XSHE,C34,通用设备制造业,2014-08-01,300391.XSHE,100.0,Industrials,工业,Normal,Active,康跃科技,CS
738,DLKJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2008-02-18,002214.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,大立科技,CS
739,SDJY,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1996-05-24,600702.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,舍得酒业,CS
740,SLP,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-05-25,002876.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,三利谱,CS
741,YLD,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2012-07-03,002686.XSHE,100.0,Industrials,工业,Normal,Active,亿利达,CS
742,JCGF,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-02-22,300182.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,捷成股份,CS
743,KXJS,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2016-11-22,300565.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,科信技术,CS
744,KDL,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2016-11-21,603987.XSHG,100.0,HealthCare,医疗保健,Normal,Active,康德莱,CS
745,ZHKJ,MainBoard,0000-00-00,XSHE,C34,通用设备制造业,1997-07-10,000777.XSHE,100.0,Industrials,工业,Normal,Active,中核科技,CS
746,YHYA,MainBoard,0000-00-00,XSHE,K70,房地产业,1994-08-15,000573.XSHE,100.0,Financials,金融,Normal,Active,粤宏远A,CS
747,XJNY,MainBoard,0000-00-00,XSHG,B06,煤炭开采和洗选业,2007-12-19,601918.XSHG,100.0,Energy,能源,Normal,Active,新集能源,CS
748,JYYX,MainBoard,0000-00-00,XSHG,Q83,卫生,2017-09-08,603882.XSHG,100.0,HealthCare,医疗保健,Normal,Active,金域医学,CS
749,HFKZ,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其他运输设备制造业,1997-06-26,000738.XSHE,100.0,Industrials,工业,Normal,Active,航发控制,CS
750,STAC,MainBoard,2004-09-15,XSHG,Unknown,未知,1993-08-06,600669.XSHG,100.0,Materials,原材料,Other,Delisted,*ST鞍成,CS
751,HXDL,MainBoard,0000-00-00,XSHG,C40,仪器仪表制造业,2016-11-10,603556.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,海兴电力,CS
752,ZJJT,MainBoard,0000-00-00,XSHE,C33,金属制品业,1994-04-08,000039.XSHE,100.0,Industrials,工业,Normal,Active,中集集团,CS
753,HYYS,MainBoard,0000-00-00,XSHE,C34,通用设备制造业,1996-06-19,000404.XSHE,100.0,Industrials,工业,Normal,Active,华意压缩,CS
754,ZJQY,MainBoard,0000-00-00,XSHG,C29,橡胶和塑料制品业,1999-08-24,600210.XSHG,100.0,Materials,原材料,Normal,Active,紫江企业,CS
755,STAYG,MainBoard,2002-09-16,XSHG,Unknown,未知,1994-01-14,600813.XSHG,100.0,Materials,原材料,ST,Delisted,ST鞍一工,CS
756,DFGY,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2007-09-13,002167.XSHE,100.0,Materials,原材料,Normal,Active,东方锆业,CS
757,JHKJ,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2014-01-21,300360.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,炬华科技,CS
758,WYFZ,MainBoard,0000-00-00,XSHG,G58,装卸搬运和运输代理业,2000-12-28,600270.XSHG,100.0,Industrials,工业,Normal,Active,外运发展,CS
759,HYGF,MainBoard,0000-00-00,XSHG,C27,医药制造业,1993-06-29,600664.XSHG,100.0,HealthCare,医疗保健,Normal,Active,哈药股份,CS
760,TYDK,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-01-20,300047.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,天源迪科,CS
761,*STLL,SMEBoard,0000-00-00,XSHE,C13,农副食品加工业,2011-07-28,002604.XSHE,100.0,ConsumerStaples,必需消费品,Other,Active,*ST龙力,CS
762,ZLZN,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2003-12-03,600545.XSHG,100.0,Industrials,工业,Normal,Active,卓郎智能,CS
763,HRJS,SMEBoard,0000-00-00,XSHE,E48,土木工程建筑业,2006-08-16,002062.XSHE,100.0,Industrials,工业,Normal,Active,宏润建设,CS
764,ZXJY,SMEBoard,0000-00-00,XSHE,A01,农业,2015-06-26,002772.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,众兴菌业,CS
765,SLYY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2004-09-09,002038.XSHE,100.0,HealthCare,医疗保健,Normal,Active,双鹭药业,CS
766,MSYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2000-12-19,600016.XSHG,100.0,Financials,金融,Normal,Active,民生银行,CS
767,LFGF,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2010-11-25,601777.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,力帆股份,CS
768,MGD,MainBoard,0000-00-00,XSHG,C18,纺织服装、服饰业,2017-03-07,603908.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,牧高笛,CS
769,CXGF,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2018-03-23,300634.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,彩讯股份,CS
770,JZNY,MainBoard,0000-00-00,XSHE,B06,煤炭开采和洗选业,1999-09-09,000937.XSHE,100.0,Energy,能源,Normal,Active,冀中能源,CS
771,TJG,MainBoard,0000-00-00,XSHG,G55,水上运输业,1996-06-14,600717.XSHG,100.0,Industrials,工业,Normal,Active,天津港,CS
772,YYXC,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,1999-03-19,600206.XSHG,100.0,Materials,原材料,Normal,Active,有研新材,CS
773,SHSH,MainBoard,0000-00-00,XSHG,C25,石油加工、炼焦及核燃料加工业,1993-11-08,600688.XSHG,100.0,Energy,能源,Normal,Active,上海石化,CS
774,KFDQ,GEM,0000-00-00,XSHE,C38,电气机械和器材制造业,2014-12-03,300407.XSHE,100.0,Industrials,工业,Normal,Active,凯发电气,CS
775,KQDZ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2007-03-02,002119.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,康强电子,CS
776,JGHX,MainBoard,0000-00-00,XSHG,C31,黑色金属冶炼及压延加工业,2000-12-20,600307.XSHG,100.0,Materials,原材料,Normal,Active,酒钢宏兴,CS
777,HDJY,GEM,0000-00-00,XSHE,M74,专业技术服务业,2017-07-14,300676.XSHE,100.0,HealthCare,医疗保健,Normal,Active,华大基因,CS
778,JLGF,SMEBoard,0000-00-00,XSHE,C14,食品制造业,2010-11-02,002495.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,佳隆股份,CS
779,HXGF,MainBoard,0000-00-00,XSHE,C28,化学纤维制造业,1999-08-10,000936.XSHE,100.0,Materials,原材料,Normal,Active,华西股份,CS
780,KSWH,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-06-08,002425.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,凯撒文化,CS
781,TRYQ,GEM,0000-00-00,XSHE,C40,仪器仪表制造业,2011-01-25,300165.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,天瑞仪器,CS
782,STXT,MainBoard,0000-00-00,XSHE,C30,非金属矿物制品业,1993-05-18,000511.XSHE,100.0,Materials,原材料,StarST,TemporarySuspended,*ST烯碳,CS
783,YGE,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2017-12-29,002922.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,伊戈尔,CS
784,SNHQ,MainBoard,0000-00-00,XSHE,K70,房地产业,1997-04-08,000718.XSHE,100.0,Financials,金融,Normal,Active,苏宁环球,CS
785,GLDQ,MainBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,1996-11-18,000651.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,格力电器,CS
786,HTCF,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,1994-04-25,600855.XSHG,100.0,Industrials,工业,Other,Active,航天长峰,CS
787,JLSJ,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2010-01-26,002342.XSHE,100.0,Industrials,工业,Normal,Active,巨力索具,CS
788,HLGF,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2008-01-16,002203.XSHE,100.0,Materials,原材料,Normal,Active,海亮股份,CS
789,KMMY,SMEBoard,0000-00-00,XSHE,C14,食品制造业,2012-03-16,002661.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,克明面业,CS
790,YXT,SMEBoard,0000-00-00,XSHE,F52,零售业,2014-07-02,002727.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,一心堂,CS
791,JWGF,GEM,0000-00-00,XSHE,C38,电气机械和器材制造业,2012-05-11,300317.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,珈伟股份,CS
792,THSN,MainBoard,2011-02-18,XSHG,Unknown,未知,2002-08-22,600553.XSHG,100.0,Materials,原材料,Normal,Delisted,太行水泥,CS
793,JLFD,GEM,0000-00-00,XSHE,C35,专用设备制造业,2015-04-22,300443.XSHE,100.0,Industrials,工业,Normal,Active,金雷风电,CS
794,JHQC,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2001-08-24,600418.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,江淮汽车,CS
795,DXHP,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2004-07-13,002017.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,东信和平,CS
796,LJLY,SMEBoard,0000-00-00,XSHE,N78,公共设施管理业,2004-08-25,002033.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,丽江旅游,CS
797,TYTX,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2016-03-28,002792.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,通宇通讯,CS
798,RSHB,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,2017-01-17,603165.XSHG,100.0,Materials,原材料,Normal,Active,荣晟环保,CS
799,SAGD,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-05-28,600703.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,三安光电,CS
800,LDRS,SMEBoard,0000-00-00,XSHE,C13,农副食品加工业,2014-06-26,002726.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,龙大肉食,CS
801,XLKX,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2011-06-02,002584.XSHE,100.0,Materials,原材料,Normal,Active,西陇科学,CS
802,TLWL,MainBoard,0000-00-00,XSHG,G53,铁路运输业,1998-05-11,600125.XSHG,100.0,Industrials,工业,Normal,Active,铁龙物流,CS
803,GNKJ,MainBoard,0000-00-00,XSHE,C27,医药制造业,1991-01-14,000004.XSHE,100.0,HealthCare,医疗保健,Normal,Active,国农科技,CS
804,HFBH,MainBoard,0000-00-00,XSHE,F52,零售业,1996-08-12,000417.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,合肥百货,CS
805,JESJ,GEM,0000-00-00,XSHE,M74,专业技术服务业,2017-06-19,300668.XSHE,100.0,Industrials,工业,Normal,Active,杰恩设计,CS
806,CLKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-08-17,300348.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,长亮科技,CS
807,ZGZY,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2009-09-21,601618.XSHG,100.0,Industrials,工业,Normal,Active,中国中冶,CS
808,STWL,GEM,0000-00-00,XSHE,I64,互联网和相关服务,2015-12-31,300494.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,盛天网络,CS
809,TSG,MainBoard,0000-00-00,XSHG,G55,水上运输业,2010-07-05,601000.XSHG,100.0,Industrials,工业,Normal,Active,唐山港,CS
810,TKGF,MainBoard,0000-00-00,XSHG,C28,化学纤维制造业,2011-05-18,601233.XSHG,100.0,Materials,原材料,Normal,Active,桐昆股份,CS
811,HZYL,GEM,0000-00-00,XSHE,M74,专业技术服务业,2017-05-05,300649.XSHE,100.0,Industrials,工业,Normal,Active,杭州园林,CS
812,CQPJ,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1997-10-30,600132.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,重庆啤酒,CS
813,TPJT,SMEBoard,0000-00-00,XSHE,C30,非金属矿物制品业,2008-05-16,002233.XSHE,100.0,Materials,原材料,Normal,Active,塔牌集团,CS
814,GZLQ,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1993-11-08,000523.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,广州浪奇,CS
815,KDXF,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2008-05-12,002230.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,科大讯飞,CS
816,HEP,MainBoard,0000-00-00,XSHG,C38,电气机械和器材制造业,2004-07-27,600983.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,惠而浦,CS
817,XQYY,GEM,0000-00-00,XSHE,C27,医药制造业,2016-12-08,300573.XSHE,100.0,HealthCare,医疗保健,Normal,Active,兴齐眼药,CS
818,ZJGX,MainBoard,0000-00-00,XSHG,C14,食品制造业,1995-01-24,600872.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,中炬高新,CS
819,MJH,GEM,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2016-03-24,300506.XSHE,100.0,Industrials,工业,Normal,Active,名家汇,CS
820,SXFJ,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1994-01-06,600809.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,山西汾酒,CS
821,TJSJ,MainBoard,0000-00-00,XSHG,K70,房地产业,2000-01-27,600225.XSHG,100.0,Financials,金融,Normal,Active,天津松江,CS
822,XDDC,MainBoard,0000-00-00,XSHG,K70,房地产业,1993-05-24,600657.XSHG,100.0,Financials,金融,Normal,Active,信达地产,CS
823,HLGF,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-11-09,002498.XSHE,100.0,Industrials,工业,Normal,Active,汉缆股份,CS
824,HLT,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2008-02-20,002217.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,合力泰,CS
825,NLMB,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2006-12-22,002096.XSHE,100.0,Materials,原材料,Normal,Active,南岭民爆,CS
826,JYYS,SMEBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2017-10-16,002905.XSHE,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,金逸影视,CS
827,GFJT,MainBoard,0000-00-00,XSHG,F52,零售业,2017-09-29,601086.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,国芳集团,CS
828,SCCH,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1994-03-11,600839.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,四川长虹,CS
829,LKJP,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1998-01-22,600135.XSHG,100.0,Materials,原材料,Normal,Active,乐凯胶片,CS
830,ZYCX,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2016-08-18,603986.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,兆易创新,CS
831,*STTM,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2007-03-28,002122.XSHE,100.0,Industrials,工业,StarST,Active,*ST天马,CS
832,NJG,SMEBoard,0000-00-00,XSHE,G55,水上运输业,2005-03-25,002040.XSHE,100.0,Industrials,工业,Normal,Active,南京港,CS
833,WCZJ,MainBoard,0000-00-00,XSHE,C34,通用设备制造业,1998-04-02,000880.XSHE,100.0,Industrials,工业,Normal,Active,潍柴重机,CS
834,HLGF,SMEBoard,0000-00-00,XSHE,F52,零售业,2011-03-02,002556.XSHE,100.0,Industrials,工业,Normal,Active,辉隆股份,CS
835,SMKJ,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2016-07-05,300522.XSHE,100.0,Materials,原材料,Normal,Active,世名科技,CS
836,DSL,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2017-06-20,603335.XSHG,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,迪生力,CS
837,STHQ,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,2001-08-07,600556.XSHG,100.0,InformationTechnology,信息技术,ST,Active,ST慧球,CS
